f0,f1,f2,f3,f4
0.0,0.6908600120504729,0.6882809191493815,0.22131835742084807,-6.894230109309817e-05
0.0,0.0,0.0,0.677782179764324,0.7352627535744767
0.9795054653094724,0.0,0.0,-0.20091023485934897,0.014287090593791307
