f0,f1,f2,f3,f4
0.0,0.6877868732521892,0.6860246023347607,0.23731721802981495,0.0
0.0,0.0,-0.004971951959000528,0.6691623631976555,0.7430995972098532
0.9793827909313932,0.0,0.02209149623854209,-0.19563303447483368,0.04526621746452686
