f0,f1,f2,f3,f4
0.0,0.6811997043190385,0.6814334141225833,0.26761065926620764,0.0
0.0,0.0,-0.009119199977429163,0.6517272869267013,0.758398565179901
0.9727244882033563,0.0,0.052070609737273184,-0.2221995422284497,0.04151006004060318
