f0,f1,f2,f3,f4
0.0,0.6587721434328332,0.6513543456958049,0.37650601506496634,0.0
0.0,0.0,-0.005471523599489778,0.5923440779984133,0.8056665288378996
0.983514137784069,-0.0048277938983036905,0.015567649265102379,-0.18009520116120098,0.0
