rank,idx,feature,r_ft,abs_r_ft
1,1,f1,-0.16501020597175775,0.16501020597175775
2,2,f2,-0.11290430899210672,0.11290430899210672
3,0,f0,0.07159961616730119,0.07159961616730119
4,3,f3,-0.05777478498576435,0.05777478498576435
5,4,f4,-0.025164717778263037,0.025164717778263037
