f0,f1,f2,f3,f4
0.0,0.6556794878282046,0.6302228222840175,0.4158167908030062,0.0
0.0,0.0,-0.0061687597185954655,0.5724482373891199,0.819917655568914
0.9934541533539846,0.040602096512007906,-0.0012253369572602971,-0.1067652260424179,0.0
