f0,f1,f2,f3,f4
0.0,0.690213917393167,0.6871761070732341,0.22670185523488035,-0.0001222191347081284
0.0,0.0,0.0,0.6754363314892823,0.737418308766673
0.9801064529589542,0.0,0.0,-0.19673753873180794,0.026185525046630357
