f0,f1,f2,f3,f4
0.0,0.6781333676520951,0.6773982039643461,0.2850733395859855,0.0
0.0,0.0,-0.008679035802888965,0.6440470725624782,0.7649366265653869
0.9720809854113498,-0.0026002003469361564,0.04218542747005879,-0.22903803920247862,0.028526532689886596
