f0,f1,f2,f3,f4
0.0,0.692448437515919,0.6890370252753564,0.21387639651090304,-0.00016185475403983248
0.0,0.0,0.0,0.6804903982635462,0.7327569978315596
0.9789542858184915,0.011994188492680144,-0.0002258137623673727,-0.2037267648792231,0.0
