f0,f1,f2,f3,f4
0.0,0.6739451792783743,0.6727278140301793,0.30534436879958377,0.0
0.0,0.0,-0.008379266769681233,0.6330695878543376,0.7740495364137501
0.9715415047920073,-0.010004801161039635,0.031199102658047782,-0.23389797886820013,0.018037735304462413
