f0,f1,f2,f3,f4
0.0,0.6844394545974047,0.6840394478413413,0.25225516206278115,0.0
0.0,0.0,-0.007771249219154408,0.660628979519839,0.7506723380438031
0.9752797017596669,0.0,0.04401350824747591,-0.2115447698255494,0.04627228962110805
