rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.14734934836142194,0.14734934836142194
2,2,f2,0.032023347253845605,0.032023347253845605
3,6,f6,-0.02916199249639778,0.02916199249639778
4,1,f1,-0.026505905634482883,0.026505905634482883
5,4,f4,0.025549642617897522,0.025549642617897522
6,3,f3,0.011449657108858766,0.011449657108858766
7,5,f5,0.003998453459674371,0.003998453459674371
