rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.0884835829165083,0.0884835829165083
2,1,f1,-0.030960025855202265,0.030960025855202265
3,4,f4,0.025773485956091434,0.025773485956091434
4,5,f5,-0.01111998413634167,0.01111998413634167
5,2,f2,0.0041673293865558654,0.0041673293865558654
6,6,f6,-0.004098951694133395,0.004098951694133395
7,3,f3,-0.00259375210241984,0.00259375210241984
