rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.16024847026388103,0.16024847026388103
2,2,f2,0.044826533401393545,0.044826533401393545
3,6,f6,-0.029417512788833165,0.029417512788833165
4,4,f4,0.025606101368930767,0.025606101368930767
5,1,f1,-0.018884193192813467,0.018884193192813467
6,3,f3,0.014733853176466204,0.014733853176466204
7,5,f5,0.014573717811320379,0.014573717811320379
