rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.20041921803302745,0.20041921803302745
2,2,f2,0.06814206998201758,0.06814206998201758
3,5,f5,0.026463508415307244,0.026463508415307244
4,6,f6,-0.024934220652238936,0.024934220652238936
5,3,f3,0.023458863019427484,0.023458863019427484
6,4,f4,0.02240097621566002,0.02240097621566002
7,1,f1,-0.003056360451761917,0.003056360451761917
