rank,idx,feature,r_ft,abs_r_ft
1,0,f0,0.12897381053692752,0.12897381053692752
2,1,f1,-0.03110414069477477,0.03110414069477477
3,4,f4,0.02571773878253325,0.02571773878253325
4,6,f6,-0.02492424457509754,0.02492424457509754
5,2,f2,0.02423609903764376,0.02423609903764376
6,3,f3,0.006809556681061546,0.006809556681061546
7,5,f5,-0.0012906454431833967,0.0012906454431833967
