f0,f1,f2,f3,f4,f5,f6
-0.23729547479743102,0.5876019730385863,0.5886551870288309,0.32599899585897546,0.0,0.38041296585920886,-0.030174158000091433
-0.17809474151295906,0.0,0.0,-0.07835788050888237,0.0,0.5882293373406174,0.7849385659396576
-0.09380437278362341,-0.06443426651335922,0.0,0.5945201417687959,0.7854227293587458,-0.12925131404912646,0.0
