rank,idx,feature,weight
1,5,f5,0.18936416993713487
2,3,f3,0.1842451887415648
3,6,f6,0.14808727229669771
4,4,f4,0.1465810015504213
5,1,f1,0.12342490923633163
6,2,f2,0.11833811170210351
7,0,f0,0.08995934653574607
