,reward,episode_len
0,-19.48265877366066,19
1,-3.8693237006664276,19
2,-3.8276061415672302,19
3,-3.8177971690893173,19
4,-3.814233511686325,19
5,-3.812644064426422,19
6,-3.8118481636047363,19
7,-3.811421647667885,19
8,-3.81118480861187,19
9,-3.8110522627830505,19
10,-3.810980126261711,19
11,-3.8109442591667175,19
12,-4.01071298122406,20
13,-3.9940974712371826,20
14,-3.781767562031746,19
