rank,idx,feature,r_ft,abs_r_ft
1,1,f1,-0.21655611089511315,0.21655611089511315
2,0,f0,0.19112741667768887,0.19112741667768887
3,2,f2,-0.1326196372287112,0.1326196372287112
4,5,f5,-0.05785874024900497,0.05785874024900497
5,3,f3,-0.044228150157481425,0.044228150157481425
6,6,f6,-0.023982780259896083,0.023982780259896083
7,4,f4,0.0,0.0
