rank,idx,feature,weight
1,5,f5,0.21073555928630755
2,0,f0,0.20928215917547097
3,6,f6,0.1588916445818415
4,1,f1,0.14718053039229095
5,2,f2,0.14095665916440844
6,3,f3,0.13295344739968054
7,4,f4,0.0
