rank,idx,feature,r_ft,abs_r_ft
1,1,f1,-0.21270621954313468,0.21270621954313468
2,0,f0,0.18841575102068436,0.18841575102068436
3,2,f2,-0.13144740684538625,0.13144740684538625
4,5,f5,-0.05593939091940122,0.05593939091940122
5,3,f3,-0.04957285670095842,0.04957285670095842
6,6,f6,-0.024868862714252,0.024868862714252
7,4,f4,0.0,0.0
