rank,idx,feature,r_ft,abs_r_ft
1,1,f1,-0.22064409954837325,0.22064409954837325
2,0,f0,0.19075483679367294,0.19075483679367294
3,2,f2,-0.13299288275393592,0.13299288275393592
4,5,f5,-0.05943588739597941,0.05943588739597941
5,3,f3,-0.03889649665595124,0.03889649665595124
6,6,f6,-0.022089267241237314,0.022089267241237314
7,4,f4,0.0,0.0
