rank,idx,feature,r_ft,abs_r_ft
1,1,f1,-0.21094686729526146,0.21094686729526146
2,0,f0,0.1642949579625305,0.1642949579625305
3,2,f2,-0.12837416929358655,0.12837416929358655
4,5,f5,-0.06043368224083536,0.06043368224083536
5,3,f3,-0.03503255925239676,0.03503255925239676
6,6,f6,-0.02324631457347227,0.02324631457347227
7,4,f4,0.0,0.0
