f0,f1,f2,f3,f4,f5,f6
-0.18750268271175566,0.6333469765478599,0.6191238777548413,0.1720782672012294,-0.013095129316393684,0.38642132385866135,-0.036001712180345966
-0.10354673195337621,0.0,0.03196709254603437,0.6840614727964026,0.7212332541392701,-0.011775986380104606,0.0
-0.17309341692041308,0.0,-0.01296506234406265,-0.015481650664881053,0.0,0.6115567987110171,0.771770157896931
