rank,idx,feature,r_ft,abs_r_ft
1,1,f1,-0.21050055862760214,0.21050055862760214
2,0,f0,0.15014387022073405,0.15014387022073405
3,2,f2,-0.1306797344663389,0.1306797344663389
4,5,f5,-0.07571143441607688,0.07571143441607688
5,6,f6,-0.026609659759493177,0.026609659759493177
6,3,f3,-0.014580633234210749,0.014580633234210749
7,4,f4,0.0,0.0
