,reward,episode_len
0,-19.674157798290253,20
1,-3.695306569337845,19
2,-3.733252599835396,19
3,-4.141203075647354,21
4,-3.859190434217453,20
5,-3.6595294922590256,19
6,-3.681002825498581,19
7,-3.697164237499237,19
8,-3.7097694277763367,19
9,-3.9152019768953323,20
10,-3.905688598752022,20
11,-3.898072838783264,20
12,-3.6974648237228394,19
13,-4.094001039862633,21
14,-3.878489211201668,20
