,reward,episode_len
0,-33.04023199528456,241
1,-9.323747307062149,241
2,-9.40538176894188,241
3,-9.49693526700139,242
4,-9.488136451691389,241
5,-9.511131428182125,241
6,-9.527782525867224,241
7,-9.540378592908382,241
8,-9.550233073532581,241
9,-9.55815015733242,241
10,-9.5646483451128,241
11,-9.570076953619719,241
12,-9.574679553508759,241
13,-9.578631062060595,241
14,-9.582060277462006,241
