2022-09-04 18:01:16,419308: Logging to /logs/20201026.1/2022-09-04.3 in formats [<HumanOutputFormat(<stdout>)>, <HumanOutputFormat(/logs/20201026.1/2022-09-04.3/log.txt)>, <driver.logger.CSVOutputFormat object at 0x7f50f3411550>]
2022-09-04 18:01:16,420694: Training once: starting...
2022-09-04 18:01:16,422551: Loading workload from file: /input_workloads/TEST-DNNEVO-2.swf
2022-09-04 18:01:16,428811: Dumping jobs available for training
2022-09-04 18:01:16,430278: {'jobId': 1, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,464343: {'jobId': 22, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,465463: {'jobId': 23, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,466404: {'jobId': 24, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,467793: {'jobId': 25, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,469039: {'jobId': 26, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,470590: {'jobId': 27, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,472198: {'jobId': 28, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,473767: {'jobId': 29, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,475251: {'jobId': 30, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,476717: {'jobId': 31, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,478073: {'jobId': 32, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,479200: {'jobId': 33, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,480616: {'jobId': 34, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,482594: {'jobId': 35, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,484228: {'jobId': 36, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,485511: {'jobId': 37, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,486837: {'jobId': 38, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,488144: {'jobId': 39, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,489390: {'jobId': 40, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,490565: {'jobId': 41, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,491658: {'jobId': 42, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,492818: {'jobId': 43, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,494061: {'jobId': 44, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,495220: {'jobId': 45, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,496538: {'jobId': 46, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,497671: {'jobId': 47, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,499186: {'jobId': 48, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,500591: {'jobId': 49, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,501722: {'jobId': 50, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,502954: {'jobId': 51, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,504142: {'jobId': 52, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,505693: {'jobId': 53, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,507397: {'jobId': 54, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,509257: {'jobId': 55, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,510793: {'jobId': 56, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,512174: {'jobId': 57, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,513375: {'jobId': 58, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,514692: {'jobId': 59, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,516181: {'jobId': 60, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,517507: {'jobId': 61, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,518744: {'jobId': 62, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,520295: {'jobId': 63, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,521756: {'jobId': 64, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,523242: {'jobId': 65, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,524592: {'jobId': 66, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,526061: {'jobId': 67, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,530960: {'jobId': 68, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,532820: {'jobId': 69, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,534060: {'jobId': 70, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,535282: {'jobId': 71, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,536590: {'jobId': 72, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,539042: {'jobId': 73, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,540740: {'jobId': 74, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,542378: {'jobId': 75, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,544056: {'jobId': 76, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,545350: {'jobId': 77, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,546485: {'jobId': 78, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,547823: {'jobId': 79, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,549321: {'jobId': 80, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,550518: {'jobId': 81, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,551561: {'jobId': 82, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,552634: {'jobId': 83, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,553584: {'jobId': 84, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,554578: {'jobId': 85, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,555800: {'jobId': 86, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,557261: {'jobId': 87, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,558367: {'jobId': 88, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,559522: {'jobId': 89, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,560887: {'jobId': 90, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,562371: {'jobId': 91, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,563673: {'jobId': 92, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,565103: {'jobId': 93, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,566415: {'jobId': 94, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,567860: {'jobId': 95, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,569317: {'jobId': 96, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,570823: {'jobId': 97, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,572378: {'jobId': 98, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,573686: {'jobId': 99, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,576525: {'jobId': 100, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,579185: {'jobId': 101, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,580586: {'jobId': 102, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,581734: {'jobId': 103, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,583127: {'jobId': 104, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,584335: {'jobId': 105, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,585721: {'jobId': 106, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,588832: {'jobId': 107, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,590056: {'jobId': 108, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,591414: {'jobId': 109, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,593126: {'jobId': 110, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,594675: {'jobId': 111, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,596052: {'jobId': 112, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,597516: {'jobId': 113, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,599109: {'jobId': 114, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,600410: {'jobId': 115, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,602386: {'jobId': 116, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,603746: {'jobId': 117, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,605429: {'jobId': 118, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,606891: {'jobId': 119, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,608059: {'jobId': 120, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,609469: {'jobId': 121, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,611104: {'jobId': 122, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,612527: {'jobId': 123, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,614350: {'jobId': 124, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,615743: {'jobId': 125, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,616897: {'jobId': 126, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,618117: {'jobId': 127, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,619171: {'jobId': 128, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,620492: {'jobId': 129, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,622212: {'jobId': 130, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,623483: {'jobId': 131, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,624697: {'jobId': 132, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,625901: {'jobId': 133, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,627384: {'jobId': 134, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,629179: {'jobId': 135, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,630518: {'jobId': 136, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,632121: {'jobId': 137, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,633367: {'jobId': 138, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,634596: {'jobId': 139, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,636213: {'jobId': 140, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:01:16,638073: {'jobId': 141, 'submissionDelay': 14400, 'mi': 4400, 'numberOfCores': 1}
2022-09-04 18:01:16,639525: Env type: envs, env id: ThreeSizeAppEnv-v1
2022-09-04 18:01:16,641490: Namespace(alg='ppo2', algo='RecurrentPPO', continuous_mode=False, core_iteration_cost=0.00166666666, env='ThreeSizeAppEnv-v1', env_type=None, evaluate_continuous_mode=False, evaluate_mode=False, gamestate=None, initial_model=None, initial_timestamp=-1, initial_vm_count=1, initial_vm_count_no_data=None, iteration_length_s=300, log_path='/logs/20201026.1', mips_per_core=4400, n_steps=128, network=None, num_env=3, num_timesteps=100000.0, observation_history_length=1, play=False, policy='MlpLstmPolicy', queue_wait_penalty=0.0005, reindex_jobs=True, reward_scale=1.0, save_path=None, save_video_interval=0, save_video_length=200, seed=5, simulator_speedup=60.0, test=False, workload_file='/input_workloads/TEST-DNNEVO-2.swf')
2022-09-04 18:01:16,929711: New environment built...
2022-09-04 18:01:16,931744: Started training...
2022-09-04 18:01:16,934505: <sb3_contrib.ppo_recurrent.ppo_recurrent.RecurrentPPO object at 0x7f50f3411a50>
2022-09-04 18:32:15,277778: Test the model
2022-09-04 18:32:15,377808: Loading workload from file: /input_workloads/TEST-DNNEVO-2.swf
2022-09-04 18:32:15,385164: Dumping jobs available for training
2022-09-04 18:32:15,386650: {'jobId': 1, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,388035: {'jobId': 2, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,390153: {'jobId': 3, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,391530: {'jobId': 4, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,393215: {'jobId': 5, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,394767: {'jobId': 6, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,396812: {'jobId': 7, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,398687: {'jobId': 8, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,399900: {'jobId': 9, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,402059: {'jobId': 10, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,403253: {'jobId': 11, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,404254: {'jobId': 12, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,405198: {'jobId': 13, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,406168: {'jobId': 14, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,407028: {'jobId': 15, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,408141: {'jobId': 16, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,409148: {'jobId': 17, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,410599: {'jobId': 18, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,411535: {'jobId': 19, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,412491: {'jobId': 20, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,413350: {'jobId': 21, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,414138: {'jobId': 22, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,415073: {'jobId': 23, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,416155: {'jobId': 24, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,417364: {'jobId': 25, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,418375: {'jobId': 26, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,419513: {'jobId': 27, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,420264: {'jobId': 28, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,421218: {'jobId': 29, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,422228: {'jobId': 30, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,423097: {'jobId': 31, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,424499: {'jobId': 32, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,425595: {'jobId': 33, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,426763: {'jobId': 34, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,427856: {'jobId': 35, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,428920: {'jobId': 36, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,429827: {'jobId': 37, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,430760: {'jobId': 38, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,432355: {'jobId': 39, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,434139: {'jobId': 40, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,435769: {'jobId': 41, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,437256: {'jobId': 42, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,438974: {'jobId': 43, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,440662: {'jobId': 44, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,442696: {'jobId': 45, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,444691: {'jobId': 46, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,446675: {'jobId': 47, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,448173: {'jobId': 48, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,449901: {'jobId': 49, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,451272: {'jobId': 50, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,452828: {'jobId': 51, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,453868: {'jobId': 52, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,454974: {'jobId': 53, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,456593: {'jobId': 54, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,458254: {'jobId': 55, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,459885: {'jobId': 56, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,461271: {'jobId': 57, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,462384: {'jobId': 58, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,463248: {'jobId': 59, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,464389: {'jobId': 60, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,465700: {'jobId': 61, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,467065: {'jobId': 62, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,468062: {'jobId': 63, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,468906: {'jobId': 64, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,469894: {'jobId': 65, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,470801: {'jobId': 66, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,471739: {'jobId': 67, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,472911: {'jobId': 68, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,473875: {'jobId': 69, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
2022-09-04 18:32:15,475037: {'jobId': 70, 'submissionDelay': 3600, 'mi': 3960000, 'numberOfCores': 1}
